"name","value","created_at"
rank,36.0,2024-09-26 11:00:23.000
price_usd,0.09769,2024-09-26 11:10:00.000
volume_24h,51590176.8697,2024-09-26 11:10:00.000
market_cap_dominance,0.1279,2024-09-26 11:10:00.000
market_cap,2891563124.0698,2024-09-26 11:10:00.000
circulating_supply,29600283270.888,2024-09-26 11:10:00.000
rank,36.0,2024-09-26 11:10:00.000
price_usd,0.09765,2024-09-26 11:20:01.000
volume_24h,51514963.8902,2024-09-26 11:20:01.000
market_cap_dominance,0.1278,2024-09-26 11:20:01.000
market_cap,2890487924.9189,2024-09-26 11:20:01.000
circulating_supply,29600283270.888,2024-09-26 11:20:01.000
rank,36.0,2024-09-26 11:20:01.000
price_usd,0.09771,2024-09-26 11:30:01.000
volume_24h,51500143.5579,2024-09-26 11:30:01.000
market_cap_dominance,0.1278,2024-09-26 11:30:01.000
market_cap,2892168525.7881,2024-09-26 11:30:01.000
circulating_supply,29600283270.888,2024-09-26 11:30:01.000
rank,36.0,2024-09-26 11:30:01.000
price_usd,0.0976,2024-09-26 11:40:01.000
volume_24h,51835867.0751,2024-09-26 11:40:01.000
market_cap_dominance,0.1278,2024-09-26 11:40:01.000
market_cap,2888846824.2618,2024-09-26 11:40:01.000
circulating_supply,29600283249.186,2024-09-26 11:40:01.000
rank,36.0,2024-09-26 11:40:01.000
price_usd,0.09785,2024-09-26 11:50:01.000
volume_24h,51291561.0705,2024-09-26 11:50:01.000
market_cap_dominance,0.128,2024-09-26 11:50:01.000
market_cap,2896455643.4188,2024-09-26 11:50:01.000
circulating_supply,29600283249.186,2024-09-26 11:50:01.000
rank,36.0,2024-09-26 11:50:01.000
price_usd,0.09765,2024-09-26 12:00:23.000
volume_24h,51653707.3126,2024-09-26 12:00:23.000
market_cap_dominance,0.1277,2024-09-26 12:00:23.000
market_cap,2890332805.7983,2024-09-26 12:00:23.000
circulating_supply,29600283249.186,2024-09-26 12:00:23.000
rank,36.0,2024-09-26 12:00:23.000
price_usd,0.0978,2024-09-26 12:10:00.000
volume_24h,51684906.8149,2024-09-26 12:10:00.000
market_cap_dominance,0.1279,2024-09-26 12:10:00.000
market_cap,2894826714.8237,2024-09-26 12:10:00.000
circulating_supply,29600283238.166,2024-09-26 12:10:00.000
rank,36.0,2024-09-26 12:10:00.000
price_usd,0.09787,2024-09-26 12:20:01.000
volume_24h,51986920.2084,2024-09-26 12:20:01.000
market_cap_dominance,0.1281,2024-09-26 12:20:01.000
market_cap,2896870385.3771,2024-09-26 12:20:01.000
circulating_supply,29600283238.166,2024-09-26 12:20:01.000
rank,36.0,2024-09-26 12:20:01.000
price_usd,0.09793,2024-09-26 12:30:01.000
volume_24h,52000938.8876,2024-09-26 12:30:01.000
market_cap_dominance,0.128,2024-09-26 12:30:01.000
market_cap,2898721153.1788,2024-09-26 12:30:01.000
circulating_supply,29600283238.166,2024-09-26 12:30:01.000
rank,35.0,2024-09-26 12:30:01.000
price_usd,0.09786,2024-09-26 12:40:01.000
volume_24h,52304915.7303,2024-09-26 12:40:01.000
market_cap_dominance,0.128,2024-09-26 12:40:01.000
market_cap,2896639119.8544,2024-09-26 12:40:01.000
circulating_supply,29600283230.775,2024-09-26 12:40:01.000
rank,35.0,2024-09-26 12:40:01.000
price_usd,0.09794,2024-09-26 12:50:00.000
volume_24h,52534540.5601,2024-09-26 12:50:01.000
market_cap_dominance,0.1279,2024-09-26 12:50:01.000
market_cap,2898907472.047,2024-09-26 12:50:01.000
circulating_supply,29600283230.775,2024-09-26 12:50:01.000
rank,36.0,2024-09-26 12:50:01.000
price_usd,0.0979,2024-09-26 13:00:35.000
volume_24h,52668743.3883,2024-09-26 13:00:35.000
market_cap_dominance,0.1278,2024-09-26 13:00:35.000
market_cap,2897736040.7544,2024-09-26 13:00:35.000
circulating_supply,29600283230.775,2024-09-26 13:00:35.000
rank,36.0,2024-09-26 13:00:35.000
price_usd,0.09802,2024-09-26 13:10:03.000
volume_24h,52212726.0622,2024-09-26 13:10:03.000
market_cap_dominance,0.1282,2024-09-26 13:10:03.000
market_cap,2901401069.3307,2024-09-26 13:10:03.000
circulating_supply,29600283226.033,2024-09-26 13:10:03.000
rank,36.0,2024-09-26 13:10:03.000
price_usd,0.09808,2024-09-26 13:20:00.000
volume_24h,52342941.3377,2024-09-26 13:20:00.000
market_cap_dominance,0.1281,2024-09-26 13:20:00.000
market_cap,2903316246.8744,2024-09-26 13:20:00.000
circulating_supply,29600283226.033,2024-09-26 13:20:00.000
rank,36.0,2024-09-26 13:20:00.000
price_usd,0.09797,2024-09-26 13:30:00.000
volume_24h,52340600.0132,2024-09-26 13:30:00.000
market_cap_dominance,0.1282,2024-09-26 13:30:00.000
market_cap,2899877773.7419,2024-09-26 13:30:00.000
circulating_supply,29600283226.033,2024-09-26 13:30:00.000
rank,36.0,2024-09-26 13:30:00.000
price_usd,0.09813,2024-09-26 13:40:01.000
volume_24h,52833359.8208,2024-09-26 13:40:01.000
market_cap_dominance,0.1286,2024-09-26 13:40:01.000
market_cap,2904559298.1888,2024-09-26 13:40:01.000
circulating_supply,29600283221.903,2024-09-26 13:40:01.000
rank,35.0,2024-09-26 13:40:01.000
price_usd,0.09812,2024-09-26 13:50:00.000
volume_24h,52862831.9504,2024-09-26 13:50:00.000
market_cap_dominance,0.1286,2024-09-26 13:50:00.000
market_cap,2904308488.6098,2024-09-26 13:50:00.000
circulating_supply,29600283221.903,2024-09-26 13:50:00.000
rank,36.0,2024-09-26 13:50:00.000
price_usd,0.09813,2024-09-26 14:00:32.000
volume_24h,52980486.5709,2024-09-26 14:00:32.000
market_cap_dominance,0.1287,2024-09-26 14:00:32.000
market_cap,2904535762.301,2024-09-26 14:00:32.000
circulating_supply,29600283221.903,2024-09-26 14:00:32.000
rank,35.0,2024-09-26 14:00:32.000
price_usd,0.09832,2024-09-26 14:10:01.000
volume_24h,52791907.8687,2024-09-26 14:10:01.000
market_cap_dominance,0.1285,2024-09-26 14:10:01.000
market_cap,2910192003.8204,2024-09-26 14:10:01.000
circulating_supply,29600283217.28,2024-09-26 14:10:01.000
rank,35.0,2024-09-26 14:10:01.000
price_usd,0.09864,2024-09-26 14:20:00.000
volume_24h,53483541.0039,2024-09-26 14:20:00.000
market_cap_dominance,0.1284,2024-09-26 14:20:00.000
market_cap,2919847429.6601,2024-09-26 14:20:00.000
circulating_supply,29600283217.28,2024-09-26 14:20:00.000
rank,34.0,2024-09-26 14:20:00.000
price_usd,0.09852,2024-09-26 14:30:03.000
volume_24h,53821984.9996,2024-09-26 14:30:03.000
market_cap_dominance,0.1278,2024-09-26 14:30:03.000
market_cap,2916099266.6817,2024-09-26 14:30:03.000
circulating_supply,29600283217.28,2024-09-26 14:30:03.000
rank,35.0,2024-09-26 14:30:03.000
price_usd,0.09838,2024-09-26 14:40:01.000
volume_24h,54150813.5517,2024-09-26 14:40:01.000
market_cap_dominance,0.1282,2024-09-26 14:40:01.000
market_cap,2912165390.2016,2024-09-26 14:40:01.000
circulating_supply,29600283204.216,2024-09-26 14:40:01.000
rank,36.0,2024-09-26 14:40:01.000
price_usd,0.09843,2024-09-26 14:50:01.000
volume_24h,54299164.2523,2024-09-26 14:50:01.000
market_cap_dominance,0.1281,2024-09-26 14:50:01.000
market_cap,2913671761.0804,2024-09-26 14:50:01.000
circulating_supply,29600283204.216,2024-09-26 14:50:01.000
rank,36.0,2024-09-26 14:50:01.000
price_usd,0.09819,2024-09-26 15:00:25.000
volume_24h,54453307.4972,2024-09-26 15:00:25.000
market_cap_dominance,0.1277,2024-09-26 15:00:25.000
market_cap,2906589601.4806,2024-09-26 15:00:25.000
circulating_supply,29600283204.216,2024-09-26 15:00:25.000
rank,36.0,2024-09-26 15:00:25.000
price_usd,0.0981,2024-09-26 15:10:00.000
volume_24h,54669166.0705,2024-09-26 15:10:00.000
market_cap_dominance,0.1282,2024-09-26 15:10:00.000
market_cap,2903901769.8913,2024-09-26 15:10:00.000
circulating_supply,29600283196.462,2024-09-26 15:10:00.000
rank,35.0,2024-09-26 15:10:00.000
price_usd,0.09821,2024-09-26 15:20:00.000
volume_24h,54857869.8197,2024-09-26 15:20:00.000
market_cap_dominance,0.1281,2024-09-26 15:20:00.000
market_cap,2906926116.9968,2024-09-26 15:20:00.000
circulating_supply,29600283196.462,2024-09-26 15:20:00.000
rank,35.0,2024-09-26 15:20:00.000
price_usd,0.09832,2024-09-26 15:30:02.000
volume_24h,55068559.0193,2024-09-26 15:30:02.000
market_cap_dominance,0.1278,2024-09-26 15:30:02.000
market_cap,2910402978.6279,2024-09-26 15:30:02.000
circulating_supply,29600283196.462,2024-09-26 15:30:02.000
rank,36.0,2024-09-26 15:30:02.000
price_usd,0.09857,2024-09-26 15:40:02.000
volume_24h,55289662.0975,2024-09-26 15:40:02.000
market_cap_dominance,0.1274,2024-09-26 15:40:02.000
market_cap,2918573197.1138,2024-09-26 15:40:02.000
circulating_supply,29610283150.812,2024-09-26 15:40:02.000
rank,35.0,2024-09-26 15:40:02.000
price_usd,0.09868,2024-09-26 15:50:01.000
volume_24h,55649127.039,2024-09-26 15:50:01.000
market_cap_dominance,0.1275,2024-09-26 15:50:01.000
market_cap,2921966572.4618,2024-09-26 15:50:01.000
circulating_supply,29610283150.812,2024-09-26 15:50:01.000
rank,35.0,2024-09-26 15:50:01.000
price_usd,0.0984,2024-09-26 16:00:24.000
volume_24h,55795689.522,2024-09-26 16:00:24.000
market_cap_dominance,0.1272,2024-09-26 16:00:24.000
market_cap,2913728874.8088,2024-09-26 16:00:24.000
circulating_supply,29610283150.812,2024-09-26 16:00:24.000
rank,36.0,2024-09-26 16:00:24.000
price_usd,0.09839,2024-09-26 16:10:01.000
volume_24h,54835374.9397,2024-09-26 16:10:01.000
market_cap_dominance,0.1274,2024-09-26 16:10:01.000
market_cap,2913217643.0049,2024-09-26 16:10:01.000
circulating_supply,29610283146.333,2024-09-26 16:10:01.000
rank,35.0,2024-09-26 16:10:01.000
price_usd,0.09855,2024-09-26 16:20:01.000
volume_24h,55058564.13,2024-09-26 16:20:01.000
market_cap_dominance,0.1273,2024-09-26 16:20:01.000
market_cap,2918029160.7223,2024-09-26 16:20:01.000
circulating_supply,29610283146.333,2024-09-26 16:20:01.000
rank,34.0,2024-09-26 16:20:01.000
price_usd,0.09857,2024-09-26 16:30:02.000
volume_24h,55140581.4161,2024-09-26 16:30:02.000
market_cap_dominance,0.1273,2024-09-26 16:30:02.000
market_cap,2918539713.4731,2024-09-26 16:30:02.000
circulating_supply,29610283146.333,2024-09-26 16:30:02.000
rank,35.0,2024-09-26 16:30:02.000
price_usd,0.09859,2024-09-26 16:40:01.000
volume_24h,55279285.1946,2024-09-26 16:40:01.000
market_cap_dominance,0.1271,2024-09-26 16:40:01.000
market_cap,2921670066.6546,2024-09-26 16:40:01.000
circulating_supply,29635283136.929,2024-09-26 16:40:01.000
rank,35.0,2024-09-26 16:40:01.000
price_usd,0.09855,2024-09-26 16:50:01.000
volume_24h,55695072.6224,2024-09-26 16:50:01.000
market_cap_dominance,0.1271,2024-09-26 16:50:01.000
market_cap,2920488635.2326,2024-09-26 16:50:01.000
circulating_supply,29635283136.929,2024-09-26 16:50:01.000
rank,35.0,2024-09-26 16:50:01.000
price_usd,0.09857,2024-09-26 17:00:32.000
volume_24h,56213332.0846,2024-09-26 17:00:33.000
market_cap_dominance,0.1272,2024-09-26 17:00:33.000
market_cap,2921106188.0962,2024-09-26 17:00:33.000
circulating_supply,29635283136.929,2024-09-26 17:00:33.000
rank,34.0,2024-09-26 17:00:33.000
price_usd,0.09859,2024-09-26 17:10:01.000
volume_24h,56682852.9311,2024-09-26 17:10:01.000
market_cap_dominance,0.127,2024-09-26 17:10:01.000
market_cap,2921882454.1337,2024-09-26 17:10:01.000
circulating_supply,29635283094.069,2024-09-26 17:10:01.000
rank,34.0,2024-09-26 17:10:01.000
price_usd,0.0988,2024-09-26 17:20:01.000
volume_24h,57141238.5043,2024-09-26 17:20:01.000
market_cap_dominance,0.1272,2024-09-26 17:20:01.000
market_cap,2928001744.7118,2024-09-26 17:20:01.000
circulating_supply,29635283094.069,2024-09-26 17:20:01.000
rank,34.0,2024-09-26 17:20:01.000
price_usd,0.09915,2024-09-26 17:30:02.000
volume_24h,59511194.4515,2024-09-26 17:30:03.000
market_cap_dominance,0.128,2024-09-26 17:30:03.000
market_cap,2938400142.6566,2024-09-26 17:30:03.000
circulating_supply,29635283094.069,2024-09-26 17:30:03.000
rank,34.0,2024-09-26 17:30:03.000
price_usd,0.09861,2024-09-26 17:40:01.000
volume_24h,60269498.2228,2024-09-26 17:40:01.000
market_cap_dominance,0.1274,2024-09-26 17:40:01.000
market_cap,2922361368.7766,2024-09-26 17:40:01.000
circulating_supply,29635283058.87,2024-09-26 17:40:01.000
rank,34.0,2024-09-26 17:40:01.000
price_usd,0.09831,2024-09-26 17:50:01.000
volume_24h,60556690.0982,2024-09-26 17:50:01.000
market_cap_dominance,0.1274,2024-09-26 17:50:01.000
market_cap,2913411971.7602,2024-09-26 17:50:01.000
circulating_supply,29635283058.87,2024-09-26 17:50:01.000
rank,35.0,2024-09-26 17:50:01.000
price_usd,0.09834,2024-09-26 18:00:34.000
volume_24h,60648773.7544,2024-09-26 18:00:34.000
market_cap_dominance,0.1275,2024-09-26 18:00:34.000
market_cap,2914281335.7863,2024-09-26 18:00:34.000
circulating_supply,29635283058.87,2024-09-26 18:00:34.000
rank,35.0,2024-09-26 18:00:34.000
price_usd,0.0985,2024-09-26 18:10:01.000
volume_24h,60829395.2465,2024-09-26 18:10:01.000
market_cap_dominance,0.1278,2024-09-26 18:10:01.000
market_cap,2919169192.4727,2024-09-26 18:10:01.000
circulating_supply,29635283058.87,2024-09-26 18:10:01.000
rank,34.0,2024-09-26 18:10:01.000
price_usd,0.0986,2024-09-26 18:20:01.000
volume_24h,61087542.1463,2024-09-26 18:20:01.000
market_cap_dominance,0.1278,2024-09-26 18:20:01.000
market_cap,2921927617.4204,2024-09-26 18:20:01.000
circulating_supply,29635283058.87,2024-09-26 18:20:01.000
rank,34.0,2024-09-26 18:20:01.000
price_usd,0.09838,2024-09-26 18:30:00.000
volume_24h,61144040.2411,2024-09-26 18:30:00.000
market_cap_dominance,0.1276,2024-09-26 18:30:00.000
market_cap,2915453306.3152,2024-09-26 18:30:00.000
circulating_supply,29635283058.87,2024-09-26 18:30:00.000
rank,35.0,2024-09-26 18:30:00.000
price_usd,0.09838,2024-09-26 18:40:00.000
volume_24h,61272266.3256,2024-09-26 18:40:00.000
market_cap_dominance,0.1278,2024-09-26 18:40:00.000
market_cap,2915470871.1274,2024-09-26 18:40:00.000
circulating_supply,29635283152.731,2024-09-26 18:40:00.000
rank,35.0,2024-09-26 18:40:00.000
price_usd,0.09858,2024-09-26 18:50:01.000
volume_24h,61390249.7136,2024-09-26 18:50:01.000
market_cap_dominance,0.1279,2024-09-26 18:50:01.000
market_cap,2921400528.6072,2024-09-26 18:50:01.000
circulating_supply,29635283152.731,2024-09-26 18:50:01.000
rank,34.0,2024-09-26 18:50:01.000
price_usd,0.09866,2024-09-26 19:00:24.000
volume_24h,61387310.4221,2024-09-26 19:00:25.000
market_cap_dominance,0.1279,2024-09-26 19:00:25.000
market_cap,2923805071.874,2024-09-26 19:00:25.000
circulating_supply,29635283152.731,2024-09-26 19:00:25.000
rank,34.0,2024-09-26 19:00:25.000
price_usd,0.09887,2024-09-26 19:10:01.000
volume_24h,61180557.4217,2024-09-26 19:10:01.000
market_cap_dominance,0.128,2024-09-26 19:10:01.000
market_cap,2930098810.665,2024-09-26 19:10:01.000
circulating_supply,29635283146.101,2024-09-26 19:10:01.000
rank,34.0,2024-09-26 19:10:01.000
price_usd,0.09884,2024-09-26 19:20:01.000
volume_24h,61203832.4475,2024-09-26 19:20:01.000
market_cap_dominance,0.128,2024-09-26 19:20:01.000
market_cap,2929094414.6832,2024-09-26 19:20:01.000
circulating_supply,29635283146.101,2024-09-26 19:20:01.000
rank,34.0,2024-09-26 19:20:01.000
price_usd,0.09884,2024-09-26 19:30:00.000
volume_24h,61240040.1095,2024-09-26 19:30:00.000
market_cap_dominance,0.128,2024-09-26 19:30:00.000
market_cap,2929173607.8003,2024-09-26 19:30:00.000
circulating_supply,29635283146.101,2024-09-26 19:30:00.000
rank,34.0,2024-09-26 19:30:00.000
price_usd,0.09878,2024-09-26 19:40:01.000
volume_24h,61092482.0788,2024-09-26 19:40:01.000
market_cap_dominance,0.128,2024-09-26 19:40:01.000
market_cap,2927512836.4625,2024-09-26 19:40:01.000
circulating_supply,29635283146.101,2024-09-26 19:40:01.000
rank,34.0,2024-09-26 19:40:01.000
price_usd,0.09874,2024-09-26 19:50:00.000
volume_24h,61112364.2259,2024-09-26 19:50:00.000
market_cap_dominance,0.128,2024-09-26 19:50:00.000
market_cap,2926149973.5344,2024-09-26 19:50:00.000
circulating_supply,29635283146.101,2024-09-26 19:50:00.000
rank,34.0,2024-09-26 19:50:00.000
price_usd,0.09853,2024-09-26 20:00:22.000
volume_24h,61165499.9497,2024-09-26 20:00:22.000
market_cap_dominance,0.128,2024-09-26 20:00:22.000
market_cap,2919971066.8883,2024-09-26 20:00:22.000
circulating_supply,29635283146.101,2024-09-26 20:00:22.000
rank,34.0,2024-09-26 20:00:22.000
price_usd,0.09837,2024-09-26 20:10:00.000
volume_24h,60912851.2705,2024-09-26 20:10:00.000
market_cap_dominance,0.1279,2024-09-26 20:10:00.000
market_cap,2915204148.1192,2024-09-26 20:10:00.000
circulating_supply,29635283128.999,2024-09-26 20:10:00.000
rank,35.0,2024-09-26 20:10:00.000
price_usd,0.09816,2024-09-26 20:20:01.000
volume_24h,61027842.2754,2024-09-26 20:20:01.000
market_cap_dominance,0.1278,2024-09-26 20:20:01.000
market_cap,2909059153.075,2024-09-26 20:20:01.000
circulating_supply,29635283128.999,2024-09-26 20:20:01.000
rank,35.0,2024-09-26 20:20:01.000
price_usd,0.09808,2024-09-26 20:30:01.000
volume_24h,61203712.0501,2024-09-26 20:30:01.000
market_cap_dominance,0.1278,2024-09-26 20:30:01.000
market_cap,2906749177.3588,2024-09-26 20:30:01.000
circulating_supply,29635283128.999,2024-09-26 20:30:01.000
rank,35.0,2024-09-26 20:30:01.000
price_usd,0.0979,2024-09-26 20:40:00.000
volume_24h,61517532.6266,2024-09-26 20:40:00.000
market_cap_dominance,0.1275,2024-09-26 20:40:00.000
market_cap,2901259136.3693,2024-09-26 20:40:00.000
circulating_supply,29635283120.354,2024-09-26 20:40:00.000
rank,35.0,2024-09-26 20:40:00.000
price_usd,0.09784,2024-09-26 20:50:01.000
volume_24h,61700611.0226,2024-09-26 20:50:01.000
market_cap_dominance,0.1275,2024-09-26 20:50:01.000
market_cap,2899617366.6434,2024-09-26 20:50:01.000
circulating_supply,29635283120.354,2024-09-26 20:50:01.000
rank,35.0,2024-09-26 20:50:01.000
price_usd,0.09777,2024-09-26 21:00:39.000
volume_24h,61809764.0671,2024-09-26 21:00:39.000
market_cap_dominance,0.1276,2024-09-26 21:00:39.000
market_cap,2897294166.2929,2024-09-26 21:00:39.000
circulating_supply,29635283120.354,2024-09-26 21:00:39.000
rank,35.0,2024-09-26 21:00:39.000
price_usd,0.09782,2024-09-26 21:10:00.000
volume_24h,61788318.7705,2024-09-26 21:10:00.000
market_cap_dominance,0.1277,2024-09-26 21:10:00.000
market_cap,2898911945.5937,2024-09-26 21:10:00.000
circulating_supply,29635283105.393,2024-09-26 21:10:00.000
rank,35.0,2024-09-26 21:10:00.000
price_usd,0.09786,2024-09-26 21:20:01.000
volume_24h,61936982.4843,2024-09-26 21:20:01.000
market_cap_dominance,0.1274,2024-09-26 21:20:01.000
market_cap,2900042298.2008,2024-09-26 21:20:01.000
circulating_supply,29635283105.393,2024-09-26 21:20:01.000
rank,35.0,2024-09-26 21:20:01.000
price_usd,0.09798,2024-09-26 21:30:02.000
volume_24h,62038656.6007,2024-09-26 21:30:02.000
market_cap_dominance,0.1274,2024-09-26 21:30:02.000
market_cap,2903675200.0416,2024-09-26 21:30:02.000
circulating_supply,29635283105.393,2024-09-26 21:30:02.000
rank,35.0,2024-09-26 21:30:02.000
price_usd,0.09798,2024-09-26 21:40:01.000
volume_24h,62207416.7066,2024-09-26 21:40:01.000
market_cap_dominance,0.1276,2024-09-26 21:40:01.000
market_cap,2903773418.9387,2024-09-26 21:40:01.000
circulating_supply,29635283097.487,2024-09-26 21:40:01.000
rank,35.0,2024-09-26 21:40:01.000
price_usd,0.09814,2024-09-26 21:50:02.000
volume_24h,62477852.5575,2024-09-26 21:50:02.000
market_cap_dominance,0.1277,2024-09-26 21:50:02.000
market_cap,2908436404.8389,2024-09-26 21:50:02.000
circulating_supply,29635283097.487,2024-09-26 21:50:02.000
rank,35.0,2024-09-26 21:50:02.000
price_usd,0.09821,2024-09-26 22:00:34.000
volume_24h,62621725.6681,2024-09-26 22:00:34.000
market_cap_dominance,0.1277,2024-09-26 22:00:34.000
market_cap,2910339141.5503,2024-09-26 22:00:34.000
circulating_supply,29635283097.487,2024-09-26 22:00:34.000
rank,35.0,2024-09-26 22:00:34.000
price_usd,0.09824,2024-09-26 22:10:02.000
volume_24h,62604417.0927,2024-09-26 22:10:02.000
market_cap_dominance,0.1274,2024-09-26 22:10:02.000
market_cap,2911324967.7122,2024-09-26 22:10:02.000
circulating_supply,29635283082.381,2024-09-26 22:10:02.000
rank,35.0,2024-09-26 22:10:02.000
price_usd,0.09839,2024-09-26 22:20:01.000
volume_24h,62821355.5385,2024-09-26 22:20:01.000
market_cap_dominance,0.1276,2024-09-26 22:20:01.000
market_cap,2915749453.328,2024-09-26 22:20:01.000
circulating_supply,29635283082.381,2024-09-26 22:20:01.000
rank,35.0,2024-09-26 22:20:01.000
price_usd,0.09831,2024-09-26 22:30:01.000
volume_24h,62784521.4121,2024-09-26 22:30:01.000
market_cap_dominance,0.1276,2024-09-26 22:30:01.000
market_cap,2913447205.3737,2024-09-26 22:30:01.000
circulating_supply,29635283082.381,2024-09-26 22:30:01.000
rank,35.0,2024-09-26 22:30:01.000
price_usd,0.09836,2024-09-26 22:40:01.000
volume_24h,62771809.0519,2024-09-26 22:40:01.000
market_cap_dominance,0.1277,2024-09-26 22:40:01.000
market_cap,2914969470.7461,2024-09-26 22:40:01.000
circulating_supply,29635283072.841,2024-09-26 22:40:01.000
rank,35.0,2024-09-26 22:40:01.000
